,Unnamed: 0,date,sentiment_score,content,source,real_date
250,16746,2019-02-27,0.9026120000000001,【工信部信软司：将加快信息技术服务标准应用步伐】据工业和信息化部消息，2019年2月27日，全国信标委ITSS（信息技术服务标准）分委会2019年第一次主任委员办公会在北京召开。下一步，信软司将重点从以下几方面推动开展ITSS工作。一是持续完善标准体系，二是加快标准应用步伐，三是提升市场化发展能力。（中国证券网）,eastmoney,2019-02-27
251,25734,2019-02-27,0.8789790000000001,【工信部信软司：将加快信息技术服务标准应用步伐】据工业和信息化部消息，今日，全国信标委ITSS（信息技术服务标准）分委会2019年第一次主任委员办公会在北京召开。下一步，信软司将重点从以下几方面推动开展ITSS工作。一是持续完善标准体系，二是加快标准应用步伐，三是提升市场化发展能力。,sina,2019-02-27
252,12048,2019-02-27,0.9646959999999999,云财经讯，日前，成都市举办了交子之星·成都市推进科创板上市启动会。成都目前已有120家企业进入科创板上市辅导数据库，全面覆盖信息技术、高端装备、新能源、新材料、节能环保以及生物医药六大科创板支持产业。相关准备工作已开始开展，待科创板实施意见正式出台后，成都将严格按照科创板上市要求和标准，筛选30-50家重点企业入库，2019年的目标是选择5到10家企业作为重点突破。（四川日报）,yuncaijing,2019-02-27
253,5078,2019-02-27,0.36525,天眼查数据显示，2月25日，北京京东世纪信息技术有限公司新增5条行政处罚信息，共计罚款75万元，决定机关为北京市工商行政管理局开发区分局，处罚内容与类型未公示。,10jqka,2019-02-27
254,25795,2019-02-27,0.9637450000000001,【成都将全面推动科创板上市工作】日前，成都市举办了交子之星·成都市推进科创板上市启动会。成都目前已有120家企业进入科创板上市辅导数据库，全面覆盖信息技术、高端装备、新能源、新材料、节能环保以及生物医药六大科创板支持产业。相关准备工作已开始开展，待科创板实施意见正式出台后，成都将严格按照科创板上市要求和标准，筛选30-50家重点企业入库，2019年的目标是选择5到10家企业作为重点突破。（四川日报）,sina,2019-02-27
255,25911,2019-02-27,0.333822,标普500指数11大板块涨跌各异，4大板块收涨，7大板块收跌；其中，信息技术板块领涨，其次是非日常生活消费品板块；材料板块领跌，其次是医疗保健板块。,sina,2019-02-27
256,12004,2019-02-27,0.9144549999999999,云财经讯，据工业和信息化部消息，今日，全国信标委ITSS（信息技术服务标准）分委会2019年第一次主任委员办公会在北京召开。下一步，信软司将重点从以下几方面推动开展ITSS工作。一是持续完善标准体系，二是加快标准应用步伐，三是提升市场化发展能力。,yuncaijing,2019-02-27
257,11817,2019-02-27,0.31150500000000003,云财经讯，工商信息显示，2月25日，北京京东世纪信息技术有限公司新增5条行政处罚信息，共计罚款75万元，决定机关为北京市工商行政管理局开发区分局，处罚内容与类型未公示。该公司法定代表人与执行董事为张雱，刘强东任经理。,yuncaijing,2019-02-27
258,32656,2019-02-27,0.333822,"标普500指数11大板块涨跌各异，4大板块收涨，7大板块收跌；其中，信息技术板块领涨，其次是非日常生活消费品板块；材料板块领跌，其次是医疗保健板块。
",wallstreetcn,2019-02-28
259,32464,2019-02-27,0.934427,【商务部等12部门发文，加快推进商品市场以发展平台经济为重点开展优化升级】《商务部等12部门关于推进商品交易市场发展平台经济的指导意见》指出，力争到2020年，培育一批发展平台经济成效较好的千亿级商品市场。鼓励商品市场立足平台经济发展，依法合规创新大数据、云计算、物联网、区块链等信息技术应用，强化平台数据整合和资源配置能力。推动汽车、家电等耐用消费品市场加快“互联网+”应用，完善商品购买、使用、维修、保养、报废等全周期服务。加大对民营、小微商户信贷支持力度，鼓励结算规模大、频次高的商品市场，通过兼并重组等方式获得第三方支付牌照，提升市场支付结算现代化水平。,wallstreetcn,2019-02-28
260,32442,2019-02-27,0.978505,"小葱APP讯，据商务部官网，近日，商务部等12部门发布关于推进商品交易市场发展平台经济的指导意见。指导意见指出，鼓励商品市场立足平台经济发展，依法合规创新大数据、云计算、物联网、区块链等信息技术应用，强化平台数据整合和资源配置能力。加大对商品市场开展互联网、物联网、大数据、云计算和区块链等信息技术研究与应用支持，引导符合条件的商品市场向高新技术企业转型。
",wallstreetcn,2019-02-28
261,32103,2019-02-27,0.168958,【京东被北京工商行政处罚，共计罚款75万元】工商信息显示，2月25日，北京京东世纪信息技术有限公司新增5条行政处罚信息，共计罚款75万元，决定机关为北京市工商行政管理局开发区分局，处罚内容与类型未公示。该公司法定代表人与执行董事为张雱，刘强东任经理。,wallstreetcn,2019-02-28
262,16791,2019-02-27,0.9594020000000001,【成都将全面推动科创板上市工作】日前，成都市举办了交子之星·成都市推进科创板上市启动会。成都目前已有120家企业进入科创板上市辅导数据库，全面覆盖信息技术、高端装备、新能源、新材料、节能环保以及生物医药六大科创板支持产业。相关准备工作已开始开展，待科创板实施意见正式出台后，成都将严格按照科创板上市要求和标准，筛选30-50家重点企业入库，2019年的目标是选择5到10家企业作为重点突破。(四川日报),eastmoney,2019-02-28
263,25453,2019-02-27,0.373131,【京东被北京工商行政处罚，共计罚款75万元】数据显示，2月25日，北京京东世纪信息技术有限公司新增5条行政处罚信息，共计罚款75万元，决定机关为北京市工商行政管理局开发区分局，处罚内容与类型未公示。该公司法定代表人与执行董事为张雱，刘强东任经理。,sina,2019-02-28
264,12253,2019-02-28,0.888582,云财经讯，上海证监局28日披露三家企业接受上市辅导，具体企业名单包括：益海嘉里金龙鱼粮油食品股份有限公司、上海三友医疗器械股份有限公司、上海天擎天拓信息技术股份有限公司。,yuncaijing,2019-02-28
265,26094,2019-02-28,0.91279,【上海证监局披露金龙鱼粮油等三家企业接受上市辅导】上海证监局28日披露三家企业接受上市辅导，具体企业名单包括：益海嘉里金龙鱼粮油食品股份有限公司、上海三友医疗器械股份有限公司、上海天擎天拓信息技术股份有限公司。,sina,2019-02-28
266,33048,2019-02-28,0.936417,【上海证监局披露金龙鱼、三友医疗器械、天擎天拓等三家企业接受上市辅导】上海证监局28日披露三家企业接受上市辅导，具体企业名单包括：益海嘉里金龙鱼粮油食品股份有限公司、上海三友医疗器械股份有限公司、上海天擎天拓信息技术股份有限公司。,wallstreetcn,2019-02-28
267,33604,2019-02-28,0.166998,【35家公司拟定增募资逾1800亿元】截至2月27日，今年以来35家A股公司披露股票发行预案，定增发行规模约1858亿元。从行业分布看，化学原料和化学制品制造业、专业设备制造业、软件和信息技术服务业等领域公司募资行为较为活跃。多家公司股票发行预案被监管层发函问询。（中证报）,wallstreetcn,2019-02-28
268,26114,2019-02-28,0.0584274,【郑州信大捷安启动A股IPO】28日， 河南证监局发布郑州信大捷安信息技术股份有限公司辅导备案信息，郑州信大捷安信息技术股份有限公司拟在A股市场首次公开发行股票并上市，正在接受中原证券股份有限公司对其进行辅导，已于2019年2月28日在河南证监局进行辅导备案。,sina,2019-02-28
269,12274,2019-02-28,0.327045,云财经讯，28日， 河南证监局发布郑州信大捷安信息技术股份有限公司辅导备案信息，郑州信大捷安信息技术股份有限公司拟在A股市场首次公开发行股票并上市，正在接受中原证券股份有限公司对其进行辅导，已于2019年2月28日在河南证监局进行辅导备案。,yuncaijing,2019-03-01
270,26078,2019-02-28,0.041795,【华为终端芯片供应商郑州信大捷安启动A股IPO】28日， 河南证监局发布郑州信大捷安信息技术股份有限公司辅导备案信息，郑州信大捷安信息技术股份有限公司拟在A股市场首次公开发行股票并上市，正在接受中原证券股份有限公司对其进行辅导。信大捷安2016年报显示，华为eH880移动安全智能终端加载信大捷安的安全芯片。,sina,2019-03-01
271,5264,2019-02-28,0.45614399999999994,创业板指涨逾1%，沪指、深成指小幅跟涨。细胞免疫治疗概念早盘强势，北陆药业直线封板，消息面上，上交所理事长黄红元27日表示，新一代信息技术、生物医药、高端制造、新材料等领域申报科创板的企业相对较多。 ,10jqka,2019-03-01
272,17199,2019-02-28,0.576331,【医药板块盘中大幅拉升】东方财富网28日讯，医药板块盘中大幅拉升，北陆药业、佐力药业、冠昊生物等多只个股涨停，迈瑞医疗、东诚药业、迈克生物、贝瑞基因等纷纷跟随大涨。消息面上，上交所理事长黄红元27日表示，新一代信息技术、生物医药、高端制造、新材料等领域申报科创板的企业相对较多。,eastmoney,2019-03-01
273,26561,2019-02-28,0.17167000000000002,【35家公司拟定增募资逾1800亿元】数据显示，截至2月27日，今年以来35家A股公司披露股票发行预案，定增发行规模约1858亿元。从行业分布看，化学原料和化学制品制造业、专业设备制造业、软件和信息技术服务业等领域公司募资行为较为活跃。多家公司股票发行预案被监管层发函问询。（中国证券报）,sina,2019-03-01
274,12595,2019-02-28,0.22471100000000002,云财经讯，数据显示，截至2月27日，今年以来35家A股公司披露股票发行预案，定增发行规模约1858亿元。从行业分布看，化学原料和化学制品制造业、专业设备制造业、软件和信息技术服务业等领域公司募资行为较为活跃。多家公司股票发行预案被监管层发函问询。（中国证券报）,yuncaijing,2019-03-01
275,33024,2019-02-28,0.041795,【华为终端芯片供应商郑州信大捷安启动A股IPO】28日， 河南证监局发布郑州信大捷安信息技术股份有限公司辅导备案信息，郑州信大捷安信息技术股份有限公司拟在A股市场首次公开发行股票并上市，正在接受中原证券股份有限公司对其进行辅导。信大捷安2016年报显示，华为eH880移动安全智能终端加载信大捷安的安全芯片。,wallstreetcn,2019-03-01
276,27133,2019-03-01,0.9745209999999999,【人民日报：保障网络安全 把关键核心技术掌握在自己手中】在社会信息化浪潮中，要想紧紧抓住信息技术进步带来的重大机遇，必须把关键核心技术掌握在自己手中。当前，我国尤其要在以下三个方面下功夫。①牢牢掌握互联网核心技术。互联网是社会信息化的关键，其核心技术是互联网体系结构。IPv6将成为全球互联网技术无可争议的发展方向。②从根本上解决网络安全问题。③在广泛参与国际合作中成为互联网技术的贡献者。,sina,2019-03-01
277,12826,2019-03-01,0.966929, 云财经讯，在上午召开的2019年全国科技创新中心建设工作会议上，北京市科委主任许强表示，本市今年要加大科技成果转化推进力度，全产业链布局人工智能、加快5G商用进程，推进医药健康与新一代信息技术构成“双发动机”的创新发展新动能。同时依托城市副中心、冬奥会、世园会等为5G、人工智能、无人驾驶等科技成果提供应用场景。（北京晚报）,yuncaijing,2019-03-01
278,12878,2019-03-01,0.823987,云财经讯，据浙江证监局披露，杭州安恒信息技术股份有限公司接受上市辅，辅导机构为国泰君安。资料显示，公司获阿里创投（马云占比80%）参股14.4%。,yuncaijing,2019-03-01
279,34309,2019-03-01,0.9056219999999999,【据浙江证监局披露，杭州安恒信息技术股份有限公司接受上市辅导】杭州安恒信息多次入选全球网络安全500强。资料显示，公司还获阿里创投（马云占比80%）参股14.4%。,wallstreetcn,2019-03-01
280,34497,2019-03-01,0.9746100000000001,"小葱APP讯，深圳国际仲裁院与中国平安保险（集团）股份有限公司签署“智慧仲裁”建设战略合作协议。双方将积极开展仲裁信息技术协同革新，利用中国平安在人工智能、区块链、云计算等方面的国际领先技术，构建全球一流的、国际化、智能化、数字化的纠纷解决平台。（上海证券网）
",wallstreetcn,2019-03-01
281,26925,2019-03-01,0.96311,【北京市科委：全产业链布局人工智能，加快5G商用进程】在上午召开的2019年全国科技创新中心建设工作会议上，北京市科委主任许强表示，本市今年要加大科技成果转化推进力度，全产业链布局人工智能、加快5G商用进程，推进医药健康与新一代信息技术构成“双发动机”的创新发展新动能。同时依托城市副中心、冬奥会、世园会等为5G、人工智能、无人驾驶等科技成果提供应用场景。（北京晚报）,sina,2019-03-01
282,27005,2019-03-01,0.824917,【安恒信息接受上市辅导 马云旗下阿里创投持股14.4%】据浙江证监局披露，杭州安恒信息技术股份有限公司接受上市辅，辅导机构为国泰君安。资料显示，公司获阿里创投（马云占比80%）参股14.4%。,sina,2019-03-01
283,17579,2019-03-01,0.822206,【安恒信息接受上市辅导 马云旗下阿里创投持股14.4%】据浙江证监局披露，杭州安恒信息技术股份有限公司接受上市辅，辅导机构为国泰君安。资料显示，公司获阿里创投(马云占比80%)参股14.4%。（证券时报）,eastmoney,2019-03-01
284,17683,2019-03-01,0.987245,【人民日报整版谈社会信息化：把握新一代信息技术的聚焦点】以数字化、网络化、智能化为特征的信息化浪潮蓬勃兴起。谁在信息化上占据制高点，谁就能掌握先机，赢得优势、赢得安全、赢得未来。数字化、网络化、智能化是新一轮科技革命的突出特征，也是新一代信息技术的核心。数字化为社会信息化奠定基础，其发展趋势是社会的全面数据化。数据化强调对数据的收集、聚合、分析与应用。网络化为信息传播提供物理载体，其发展趋势是信息物理系统(CPS)的广泛采用。信息物理系统不仅会催生出新的工业，甚至会重塑现有产业布局。智能化体现信息应用的层次与水平，其发展趋势是新一代人工智能。目前，新一代人工智能的热潮已经来临。,eastmoney,2019-03-01
285,17684,2019-03-01,0.9745209999999999,【人民日报：保障网络安全 把关键核心技术掌握在自己手中】在社会信息化浪潮中，要想紧紧抓住信息技术进步带来的重大机遇，必须把关键核心技术掌握在自己手中。当前，我国尤其要在以下三个方面下功夫。①牢牢掌握互联网核心技术。互联网是社会信息化的关键，其核心技术是互联网体系结构。IPv6将成为全球互联网技术无可争议的发展方向。②从根本上解决网络安全问题。③在广泛参与国际合作中成为互联网技术的贡献者。,eastmoney,2019-03-01
286,27134,2019-03-01,0.9871129999999999,【人民日报整版谈社会信息化：把握新一代信息技术的聚焦点】以数字化、网络化、智能化为特征的信息化浪潮蓬勃兴起。谁在信息化上占据制高点，谁就能掌握先机，赢得优势、赢得安全、赢得未来。数字化、网络化、智能化是新一轮科技革命的突出特征，也是新一代信息技术的核心。数字化为社会信息化奠定基础，其发展趋势是社会的全面数据化。数据化强调对数据的收集、聚合、分析与应用。网络化为信息传播提供物理载体，其发展趋势是信息物理系统（CPS）的广泛采用。信息物理系统不仅会催生出新的工业，甚至会重塑现有产业布局。智能化体现信息应用的层次与水平，其发展趋势是新一代人工智能。目前，新一代人工智能的热潮已经来临。,sina,2019-03-01
287,12975,2019-03-01,0.98987,云财经讯，以数字化、网络化、智能化为特征的信息化浪潮蓬勃兴起。谁在信息化上占据制高点，谁就能掌握先机，赢得优势、赢得安全、赢得未来。数字化、网络化、智能化是新一轮科技革命的突出特征，也是新一代信息技术的核心。数字化为社会信息化奠定基础，其发展趋势是社会的全面数据化。数据化强调对数据的收集、聚合、分析与应用。网络化为信息传播提供物理载体，其发展趋势是信息物理系统（CPS）的广泛采用。信息物理系统不仅会催生出新的工业，甚至会重塑现有产业布局。智能化体现信息应用的层次与水平，其发展趋势是新一代人工智能。目前，新一代人工智能的热潮已经来临。,yuncaijing,2019-03-02
288,12976,2019-03-01,0.9643639999999999,云财经讯，在社会信息化浪潮中，要想紧紧抓住信息技术进步带来的重大机遇，必须把关键核心技术掌握在自己手中。当前，我国尤其要在以下三个方面下功夫。①牢牢掌握互联网核心技术。互联网是社会信息化的关键，其核心技术是互联网体系结构。IPv6将成为全球互联网技术无可争议的发展方向。②从根本上解决网络安全问题。③在广泛参与国际合作中成为互联网技术的贡献者。,yuncaijing,2019-03-02
289,34807,2019-03-02,0.631501,"小葱APP讯，据中国雄安官网消息，2月28日，雄安新区召开纪检监察工作推进会议，会议强调，充分利用现代科技手段，广泛应用大数据、区块链等现代信息技术，探索构建全生命周期的权力运行监督体系。
",wallstreetcn,2019-03-02
290,34989,2019-03-03,0.9790620000000001,【上交所：科创板企业上市优先推荐三类企业和七大领域，新一代信息技术、高端装备、新材料等领域入围】《上海证券交易所科创板企业上市推荐指引》发布，保荐机构应当按照明确的科创板定位要求，优先推荐下列企业：（一）新一代信息技术领域，主要包括半导体和集成电路、电子信息、下一代信息网络、人工智能、大数据、云计算、新兴软件、互联网、物联网和智能硬件等；（二）高端装备领域，主要包括智能制造、航空航天、先进轨道交通、海洋工程装备及相关技术服务等；（三）新材料领域，主要包括先进钢铁材料、先进有色金属材料、先进石化化工新材料、先进无机非金属材料、高性能复合材料、前沿新材料及相关技术服务等；（四）新能源领域，主要包括先进核电、大型风电、高效光电光热、高效储能及相关技术服务等；（五）节能环保领域，主要包括高效节能产品及设备、先进环保技术装备、先进环保产品、资源循环利用、新能源汽车整车、新能源汽车关键零部件、动力电池及相关技术服务等；（六）生物医药领域，主要包括生物制品、高端化学药、高端医疗设备与器械及相关技术服务等；（七）符合科创板定位的其他领域。,wallstreetcn,2019-03-04
291,27449,2019-03-03,0.979408,【上交所：科创板企业上市优先推荐三类企业】上交所发布《上海证券交易所科创板企业上市推荐指引》，指出推荐机构应当按照《实施意见》《注册管理办法》《审核规则》明确的科创板定位要求，优先推荐下列企业：（一）符合国家战略、突破关键核心技术、市场认可度高的科技创新企业；（二）属于新一代信息技术、高端装备、新材料、新能源、节能环保以及生物医药等高新技术产业和战略性新兴产业的科技创新企业；（三）互联网、大数据、云计算、人工智能和制造业深度融合的科技创新企业。,sina,2019-03-04
292,27447,2019-03-03,0.9776889999999999,【上交所：科创板企业上市重点推荐七大领域 新一代信息技术、高端装备、新材料等领域入围】保荐机构应当准确把握科技创新的发展趋势，重点推荐下列领域的科技创新企业：（一）新一代信息技术领域，主要包括半导体和集成电路、电子信息、下一代信息网络、人工智能、大数据、云计算、新兴软件、互联网、物联网和智能硬件等；（二）高端装备领域，主要包括智能制造、航空航天、先进轨道交通、海洋工程装备及相关技术服务等；（三）新材料领域，主要包括先进钢铁材料、先进有色金属材料、先进石化化工新材料、先进无机非金属材料、高性能复合材料、前沿新材料及相关技术服务等；（四）新能源领域，主要包括先进核电、大型风电、高效光电光热、高效储能及相关技术服务等；（五）节能环保领域，主要包括高效节能产品及设备、先进环保技术装备、先进环保产品、资源循环利用、新能源汽车整车、新能源汽车关键零部件、动力电池及相关技术服务等；（六）生物医药领域，主要包括生物制品、高端化学药、高端医疗设备与器械及相关技术服务等；（七）符合科创板定位的其他领域。,sina,2019-03-04
293,13167,2019-03-03,0.983092,云财经讯，《上海证券交易所科创板企业上市推荐指引》发布，优先推荐下列企业：（一）符合国家战略、突破关键核心技术、市场认可度高的科技创新企业；（二）属于新一代信息技术、高端装备、新材料、新能源、节能环保以及生物医药等高新技术产业和战略性新兴产业的科技创新企业；（三）互联网、大数据、云计算、人工智能和制造业深度融合的科技创新企业。,yuncaijing,2019-03-04
294,13166,2019-03-03,0.9648450000000001,云财经讯，《上海证券交易所科创板企业上市推荐指引》发布，保荐机构应当准确把握科技创新的发展趋势，重点推荐下列领域的科技创新企业：（一）新一代信息技术领域，主要包括半导体和集成电路、电子信息、下一代信息网络、人工智能、大数据、云计算、新兴软件、互联网、物联网和智能硬件等；（二）高端装备领域，主要包括智能制造、航空航天、先进轨道交通、海洋工程装备及相关技术服务等；（三）新材料领域，主要包括先进钢铁材料、先进有色金属材料、先进石化化工新材料、先进无机非金属材料、高性能复合材料、前沿新材料及相关技术服务等；（四）新能源领域，主要包括先进核电、大型风电、高效光电光热、高效储能及相关技术服务等；（五）节能...,yuncaijing,2019-03-04
295,17952,2019-03-03,0.970342,【上交所：科创板企业上市优先推荐三类企业】《上海证券交易所科创板企业上市推荐指引》发布，优先推荐下列企业：(一)符合国家战略、突破关键核心技术、市场认可度高的科技创新企业；(二)属于新一代信息技术、高端装备、新材料、新能源、节能环保以及生物医药等高新技术产业和战略性新兴产业的科技创新企业；(三)互联网、大数据、云计算、人工智能和制造业深度融合的科技创新企业。（上交所发布）,eastmoney,2019-03-04
296,13327,2019-03-04,0.951095, 云财经讯，海南省政府印发《海南省促进“互联网+医疗健康”发展实施方案》。根据《方案》，我省将积极推进“互联网+医疗健康”服务发展，允许医疗机构使用互联网医院作为第二名称，并在实体医院基础上，运用互联网技术提供安全适宜的医疗服务；鼓励医疗机构特别是各类医联体利用信息技术拓展医疗服务空间和内容，构建“诊前、诊中、诊后”一体、线上线下协同、院内院外互通的医疗服务模式。（海南日报）,yuncaijing,2019-03-04
297,35750,2019-03-04,0.925053,【湖北省第一批将推4至5家企业申报科创板】全国人大代表、湖北证监局党委书记、局长李秉恒3月3日表示，湖北省已建立一个科创板后备企业资源库，目前已有超过100家企业入库。“第一批，湖北省准备推4至5家科创企业申报，相关企业和辅导的中介机构已经与交易所进行了沟通。目前，第一批企业有生物制药、医疗器械、信息技术等高新技术企业。”（上证报）,wallstreetcn,2019-03-04
298,18396,2019-03-04,0.496148,【一图看懂科创板潜在名单及其影子股（名单）】昨日晚间，上交所发布《上海证券交易所科创板企业上市推荐指引》的通知。要求保荐机构应重点推荐生物医药等七大领域企业上科创板。具体包括新一代信息技术领域、高端装备领域、新材料领域、新能源领域、节能环保领域、生物医药领域以及符合科创板定位的其他领域。（民生证券研究院）,eastmoney,2019-03-04
299,18464,2019-03-04,0.917378,【湖北省第一批将推4至5家企业申报科创板利好】全国人大代表、湖北证监局党委书记、局长李秉恒3月3日表示，湖北省已建立一个科创板后备企业资源库，目前已有超过100家企业入库。“第一批，湖北省准备推4至5家科创企业申报，相关企业和辅导的中介机构已经与交易所进行了沟通。目前，第一批企业有生物制药、医疗器械、信息技术等高新技术企业。”(上海证券报),eastmoney,2019-03-04
300,18494,2019-03-04,0.955586,【上交所：科创板企业上市优先推荐三类企业、重点推荐七大领域】《上海证券交易所科创板企业上市推荐指引》发布，保荐机构应当准确把握科技创新的发展趋势，重点推荐下列领域的科技创新企业：（一）新一代信息技术领域，主要包括半导体和集成电路、电子信息、下一代信息网络、人工智能、大数据、云计算、新兴软件、互联网、物联网和智能硬件等；（二）高端装备领域，主要包括智能制造、航空航天、先进轨道交通、海洋工程装备及相关技术服务等；（三）新材料领域，主要包括先进钢铁材料、先进有色金属材料、先进石化化工新材料、先进无机非金属材料、高性能复合材料、前沿新材料及相关技术服务等；（四）新能源领域，主要包括先进核电、大型风电、高效光电光热、高效储能及相关技术服务等；（五）节能环保领域，主要包括高效节能产品及设备、先进环保技术装备、先进环保产品、资源循环利用、新能源汽车整车、新能源汽车关键零部件、动力电池及相关技术服务等；（六）生物医药领域，主要包括生物制品、高端化学药、高端医疗设备与器械及相关技术服务等；（七）符合科创板,eastmoney,2019-03-04
301,13336,2019-03-04,0.9734709999999999,云财经讯，上海经信委发文称，长三角区域产业协同和信息化合作取得新进展新成效。下阶段将进一步推进区域合作相关工作。深化信息化一体化发展，持续深化“网联、数联、智联”的区域信息化发展格局，加快5G、IPV6、量子通信网等新一代信息技术设施、工业互联网、数字经济等的提速发展，协同将长三角城市群打造为全球信息枢纽；在数据开放利用、便企便民服务等领域，着力提升跨区域智慧应用感受度。,yuncaijing,2019-03-04
302,35314,2019-03-04,0.980403,【上海经信委：协同将长三角城市群打造为全球信息枢纽】上海经信委发文称，长三角区域产业协同和信息化合作取得新进展新成效。下阶段将进一步推进区域合作相关工作。深化信息化一体化发展，持续深化“网联、数联、智联”的区域信息化发展格局，加快5G、IPV6、量子通信网等新一代信息技术设施、工业互联网、数字经济等的提速发展，协同将长三角城市群打造为全球信息枢纽；在数据开放利用、便企便民服务等领域，着力提升跨区域智慧应用感受度。,wallstreetcn,2019-03-04
303,35300,2019-03-04,0.9511709999999999,【海南促进“互联网+医疗健康”发展实施方案出台，鼓励发展网约医疗服务】海南省政府印发《海南省促进“互联网+医疗健康”发展实施方案》。根据《方案》，我省将积极推进“互联网+医疗健康”服务发展，允许医疗机构使用互联网医院作为第二名称，并在实体医院基础上，运用互联网技术提供安全适宜的医疗服务；鼓励医疗机构特别是各类医联体利用信息技术拓展医疗服务空间和内容，构建“诊前、诊中、诊后”一体、线上线下协同、院内院外互通的医疗服务模式。（海南日报）,wallstreetcn,2019-03-04
304,18332,2019-03-04,0.240542,【张业遂：通过立法加强个人信息保护已成为必然要求】十三届全国人大二次会议4日举行新闻发布会，大会发言人张业遂表示，随着网络信息技术和数字经济的快速发展，因个人信息不当收集、滥用、泄露，导致公民权益受到侵害的事件时有发生。通过立法加强个人信息保护已成为保护公民隐私和生命财产安全、规范网络健康有序发展的必然要求。全国人大常委会已将制定个人信息保护法列入本届立法规划，相关部门正在抓紧研究和起草，争取早日出台。（证券时报）,eastmoney,2019-03-04
305,13614,2019-03-04,0.9173610000000001,云财经讯，全国人大代表、湖北证监局党委书记、局长李秉恒3月3日表示，湖北省已建立一个科创板后备企业资源库，目前已有超过100家企业入库。“第一批，湖北省准备推4至5家科创企业申报，相关企业和辅导的中介机构已经与交易所进行了沟通。目前，第一批企业有生物制药、医疗器械、信息技术等高新技术企业。”（上交所）,yuncaijing,2019-03-05
306,18323,2019-03-04,0.675521,【一图看懂科创板潜在名单及影子股 这7大领域最受欢迎】上交所发布《上海证券交易所科创板企业上市推荐指引》的通知。要求保荐机构应重点推荐生物医药等七大领域企业上科创板。具体包括新一代信息技术领域、高端装备领域、新材料领域、新能源领域、节能环保领域、生物医药领域以及符合科创板定位的其他领域。,eastmoney,2019-03-05
307,27724,2019-03-04,0.98039,【上海经信委：协同将长三角城市群打造为全球信息枢纽】上海经信委3月4日发文称，长三角区域产业协同和信息化合作取得新进展新成效。下阶段将进一步推进区域合作相关工作。深化信息化一体化发展，持续深化“网联、数联、智联”的区域信息化发展格局，加快5G、IPV6、量子通信网等新一代信息技术设施、工业互联网、数字经济等的提速发展，协同将长三角城市群打造为全球信息枢纽；在数据开放利用、便企便民服务等领域，着力提升跨区域智慧应用感受度。,sina,2019-03-05
308,27977,2019-03-04,0.163583,【张业遂：通过立法加强个人信息保护已成为必然要求】十三届全国人大二次会议4日举行新闻发布会，大会发言人张业遂表示，随着网络信息技术和数字经济的快速发展，因个人信息不当收集、滥用、泄露，导致公民权益受到侵害的事件时有发生。通过立法加强个人信息保护已成为保护公民隐私和生命财产安全、规范网络健康有序发展的必然要求。全国人大常委会已将制定个人信息保护法列入本届立法规划，相关部门正在抓紧研究和起草，争取早日出台。,sina,2019-03-05
309,28142,2019-03-04,0.925053,【湖北省第一批将推4至5家企业申报科创板】全国人大代表、湖北证监局党委书记、局长李秉恒3月3日表示，湖北省已建立一个科创板后备企业资源库，目前已有超过100家企业入库。“第一批，湖北省准备推4至5家科创企业申报，相关企业和辅导的中介机构已经与交易所进行了沟通。目前，第一批企业有生物制药、医疗器械、信息技术等高新技术企业。”（上证报）,sina,2019-03-05
310,27711,2019-03-04,0.9511709999999999,【海南促进“互联网+医疗健康”发展实施方案出台，鼓励发展网约医疗服务】海南省政府印发《海南省促进“互联网+医疗健康”发展实施方案》。根据《方案》，我省将积极推进“互联网+医疗健康”服务发展，允许医疗机构使用互联网医院作为第二名称，并在实体医院基础上，运用互联网技术提供安全适宜的医疗服务；鼓励医疗机构特别是各类医联体利用信息技术拓展医疗服务空间和内容，构建“诊前、诊中、诊后”一体、线上线下协同、院内院外互通的医疗服务模式。（海南日报）,sina,2019-03-05
311,36476,2019-03-05,0.818779,"小葱APP讯，在今年的全国两会上，全国政协委员、中国工程院院士、湖南商学院院长陈晓红带来了加速大数据生态监测管理信息化平台建设的建议，提出充分运用大数据、云计算、区块链等现代信息技术手段，统筹整合各类生态环境数据资源，推动数据共享与开放，健全标准规范体系，“分地区，从局部到整体”地推动大数据生态监测管理信息化平台体系化建设。（潇湘晨报网）
",wallstreetcn,2019-03-05
312,28298,2019-03-05,0.787155,【科创板储备企业摸底情况显示：沿海经济发达地区科创企业数量相对较多】上交所已经完成了对全国各地企业储备资源的摸底工作，上海证券交易所副总经理阙波表示，从摸底情况来看，沿海的经济发达地区科创企业数量相对较多，行业分布中主要集中在新一代的信息技术，生物医药领域，高端制造，新能源汽车，新材料等领域，很多企业在研发方面的投入非常大。,sina,2019-03-05
313,28609,2019-03-05,0.9275120000000001,政府工作报告：深化大数据、人工智能等研发应用，培育新一代信息技术、高端装备、生物医药、新能源汽车、新材料等新兴产业集群，壮大数字经济。（新华网）,sina,2019-03-05
314,35955,2019-03-05,0.955997,"【科创板储备企业摸底完成 发审过程将透明公开】上海证券交易所负责人在会上透露，上交所已经完成了对全国各地企业储备资源的摸底工作，正在抓紧各项业务准备和技术系统的上线工作。上海证券交易所副总经理阙波表示，从摸底情况来看，沿海的经济发达地区科创企业数量相对较多，行业分布中主要集中在新一代的信息技术，生物医药领域，高端制造，新能源汽车，新材料等领域，很多企业在研发方面的投入非常大。（看看新闻）
",wallstreetcn,2019-03-05
